"10563";"Дехрадун";"Уттаракханд, Индия";"78.048929,30.3095"
"10564";"Jaisalmer";"Rajasthan, India";"70.914302,26.919394"
"10565";"Кота";"Раджастхан, Индия";"75.851281,25.165333"
"10566";"Lucknow";"Uttar Pradesh, India";"80.921346,26.854704"
"10568";"Порт Блер";"Андаманські і Нікобарські острови, Індія";"92.74101,11.644962"
"10569";"Rajkot";"Gujarat, India";"70.801528,22.297166"
"10570";"Ranchi";"Jharkhand, India";"85.313515,23.350536"
"10571";"Сурат";"Гуджарат, Индия";"72.836787,21.185775"
"10573";"Бау-Бау";"Провинция Юго-Восточный Сулавеси, Индонезия";"122.691407,-5.461408"
"10574";"Jakarta";"Special Capital Region of Jakarta, Indonesia";"106.945674,-6.201553"
"10575";"Кетапанг";"Провинция Западный Калимантан, Индонезия";"110.572317,-1.567355"
"10577";"Medan";"North Sumatra, Indonesia";"98.679278,3.722856"
"10578";"Паданг";"Провинция Западная Суматра, Индонезия";"100.355319,-0.951289"
"10581";"Semarang";"Central Java, Indonesia";"110.381784,-6.985285"
"10585";"Dongsheng";"Inner Mongolia, China";"109.991448,39.813365"
"10586";"Enshi";"Hubei, China";"109.473956,30.304683"
"10587";"Эрэн-Хото";"Внутренняя Монголия, Китай";"111.915469,43.710755"
"10588";"Lhasa";"Tibet Autonomous Region, China";"91.130708,29.661759"
"10589";"Макао (Аомынь)";"Макао, Китай";"113.548893,22.193169"
"10590";"Beijing";"China";"116.387642,39.906569"
"10591";"Xi'an";"Shaanxi, China";"108.925112,34.270496"
"10592";"Taipei";"Taiwan";"121.563546,25.037369"
"10593";"Tainan";"Taiwan";"120.184739,22.991237"
"10594";"Урумчи";"Синьцзян, Китай";"87.586261,43.78787"
"10595";"Феннін";"Хебей, Китай";"116.648729,41.204284"
"10596";"Harbin";"Heilongjiang, China";"126.639503,45.755527"
"10598";"Changzhou";"Jiangsu, China";"119.940937,31.764623"
"10599";"Шанхай";"Китай";"121.474693,31.25516"
"10600";"Yunan";"Guangdong, China";"111.762252,23.148341"
"10601";"Yanqi";"Xinjiang, China";"86.549417,42.053719"
"10602";"Малакка";"Штат Малакка, Малайзия";"102.252929,2.203542"
"10604";"Куала-Лумпур";"Малайзия";"101.694015,3.147752"
"10606";"Улан-Батор";"Монголия";"106.917665,47.922148"
"10607";"?lgii";"Bayan-?lgii Province, Mongolia";"89.960949,48.968244"
"10608";"Хоўд";"Манголія";"91.375292,48.118189"
"10609";"Шойбалсан";"Мон?олия";"115.194526,48.801766"
"10612";"Yangon";"Myanmar";"96.134836,16.883006"
"10614";"Islamabad";"Islamabad Capital Territory, Pakistan";"73.070465,33.707679"
"10615";"Карачи";"Провинция Синд, Пакистан";"67.034362,24.926703"
"10616";"Lahore";"Punjab, Pakistan";"74.303475,31.539444"
"10617";"Pyongyang";"North Korea";"125.786831,39.011956"
"10619";"Сингапур";"Сингапур";"103.851993,1.290153"
"10620";"Бангкок";"Таиланд";"100.504826,13.753352"
"10621";"Prachuap Khiri Khan";"Prachuap Khiri Khan Province, Thailand";"99.797232,11.810946"
"10622";"Phuket";"Phuket Province, Thailand";"98.388458,7.889969"
"10624";"Maprao Island";"Phuket Province, Thailand";"98.370464,7.953979"
"10625";"Виган";"Провинция Южный Илокос, Филиппины";"120.387804,17.564789"
"10626";"Davao";"Province of Davao del Sur, Philippines";"125.610779,7.065736"
"10627";"Инфанта";"Провинция Кесон, Филиппины";"121.648095,14.744879"
"10629";"Manila";"National Capital Region, Philippines";"120.939459,14.667489"
"10632";"Галле";"Южная провинция, Шри-Ланка";"80.216914,6.033699"
"10633";"Коломбо";"Западная провинция, Шри-Ланка";"79.845541,6.931939"
"10634";"Busan";"South Korea";"129.078474,35.177927"
"10635";"Seoul";"South Korea";"127.016463,37.51502"
"10636";"Tokyo";"Tokyo Prefecture, Japan";"139.808841,35.684075"
"10638";"Вакканай";"Префектура Хоккайдо, Япония";"141.679403,45.405295"
"10640";"Наха";"Префектура Окинава, Япония";"127.701914,26.198797"
"10641";"Асака";"Японія";"135.501599,34.687133"
"10642";"Sapporo";"Hokkaid? Prefecture, Japan";"141.350215,43.05801"
"10644";"Fukuoka";"Fukuoka Prefecture, Japan";"130.383636,33.583244"
"10646";"Губкин";"Белгородская область, Россия";"37.534748,51.283644"
"10647";"Новый Оскол";"Белгородская область, Россия";"37.864816,50.760542"
"10648";"Prohorovka";"Prohorovsky District, Belgorod Oblast, Russia";"36.732876,51.03609"
"10649";"Стары Аскол";"Балгарадская вобласць, Расія";"37.833447,51.298075"
"10651";"Dyatkovo";"Bryansk Oblast, Russia";"34.339656,53.597306"
"10652";"Жуковка";"Брянская область, Россия";"33.727741,53.535278"
"10653";"Клинцы";"Брянская область, Россия";"32.233861,52.752816"
"10654";"Новозыбков";"Брянская область, Россия";"31.933222,52.536717"
"10656";"Александров";"Владимирская область, Россия";"38.727621,56.397774"
"10659";"Vyazniki";"Vladimir Oblast, Russia";"42.158862,56.247021"
"10660";"Гороховец";"Владимирская область, Россия";"42.691194,56.201695"
"10661";"Гусь-Хрустальный";"Владимирская область, Россия";"40.657902,55.619818"
"10663";"Киржач";"Владимирская область, Россия";"38.872025,56.161694"
"10664";"Каўроў";"Уладзімірская вобласць, Расія";"41.31122,56.363628"
"10665";"Kolchugino";"Vladimir Oblast, Russia";"39.376042,56.293901"
"10666";"Красная Горбатка";"Селивановский район, Владимирская область, Россия";"41.772074,55.870031"
"10667";"Меленки";"Владимирская область, Россия";"41.63403,55.338715"
"10668";"Murom";"Vladimir Oblast, Russia";"42.052411,55.579169"
"10669";"Петушки";"Владимирская область, Россия";"39.4599,55.930967"
"10670";"Собинка";"Владимирская область, Россия";"40.017943,55.993837"
"10671";"Суздаль";"Владимирская область, Россия";"40.449457,56.419836"
"10673";"Бобров";"Воронежская область, Россия";"40.031911,51.090228"
"10674";"Богучар";"Воронежская область, Россия";"40.559151,49.935298"
"10675";"Борисоглебск";"Воронежская область, Россия";"42.074995,51.367719"
"10676";"Бутурлиновка";"Воронежская область, Россия";"40.584825,50.835367"
"10677";"Kalach";"Voronezh Oblast, Russia";"41.01624,50.424119"
"10678";"Лиски";"Воронежская область, Россия";"39.497764,50.986969"
"10679";"Острогожск";"Воронежская область, Россия";"39.082347,50.860145"
"10680";"Pavlovsk";"Voronezh Oblast, Russia";"40.136951,50.453452"
"10681";"Rossosh";"Voronezh Oblast, Russia";"39.576502,50.192864"
"10682";"Semiluky";"Voronezh Oblast, Russia";"39.018953,51.695255"
"10683";"Ертіль";"Воронезька область, Росія";"40.799243,51.835727"
"10684";"Talovaya";"Talovsky District, Voronezh Oblast, Russia";"40.725294,51.119416"
"10686";"Анна";"Аннинский район, Воронежская область, Россия";"40.424242,51.489375"
"10688";"Вичуга";"Ивановская область, Россия";"41.918149,57.217138"
"10689";"Кинешма";"Ивановская область, Россия";"42.168923,57.442544"
"10690";"Кохма";"Ивановская область, Россия";"41.093208,56.932531"
"10691";"Шуя";"Ивановская область, Россия";"41.385556,56.852037"
"10692";"Yurievets";"Ivanovo Oblast, Russia";"43.110995,57.317815"
"10695";"Козельск";"Калужская область, Россия";"35.78226,54.034823"
"10696";"Kondrovo";"Kaluga Oblast, Russia";"35.926647,54.80743"
"10697";"Малоярославец";"Калужская область, Россия";"36.462555,55.011897"
"10700";"Буй";"Костромская область, Россия";"41.533113,58.481719"
"10701";"Volgorechensk";"Kostroma Oblast, Russia";"41.157474,57.439483"
"10702";"Нерехта";"Костромская область, Россия";"40.572446,57.454414"
"10703";"Галич";"Костромская область, Россия";"42.34749,58.381199"
"10704";"Шарья";"Костромская область, Россия";"45.518264,58.369849"
"10706";"Dmitriyev";"Kursk Oblast, Russia";"35.07402,52.126879"
"10707";"Rilsk";"Kursk Oblast, Russia";"34.68018,51.568111"
"10708";"Суджа";"Курская область, Россия";"35.272008,51.191907"
"10709";"Oboyan";"Kursk Oblast, Russia";"36.26744,51.20995"
"10710";"Железногорск";"Курская область, Россия";"35.351743,52.337971"
"10711";"Фатеж";"Курская область, Россия";"35.853892,52.091789"
"10713";"Елец";"Липецкая область, Россия";"38.499943,52.619302"
"10714";"Чаплыгин";"Липецкая область, Россия";"39.96699,53.240555"
"10715";"Апрелевка";"Москва и Московская область, Россия";"37.07322,55.545166"
"10716";"Балашиха";"Москва и Московская область, Россия";"37.938199,55.796339"
"10717";"Бронницы";"Москва и Московская область, Россия";"38.264108,55.425471"
"10718";"Быково";"Раменский район, Москва и Московская область, Россия";"38.069182,55.627346"
"10719";"Видное";"Москва и Московская область, Россия";"37.708644,55.557174"
"10720";"Унукава";"Масква і Маскоўская вобласць, Расія";"37.266349,55.646563"
"10721";"Волоколамск";"Москва и Московская область, Россия";"35.958537,56.035728"
"10722";"Voskresensk";"Moscow and Moscow Oblast, Russia";"38.673353,55.322978"
"10723";"Dmitrov";"Moscow and Moscow Oblast, Russia";"37.520015,56.344157"
"10725";"Domodedovo";"Moscow and Moscow Oblast, Russia";"37.768049,55.437112"
"10727";"Egorievsk";"Moscow and Moscow Oblast, Russia";"39.035833,55.38305"
"10728";"Зарайск";"Москва и Московская область, Россия";"38.874845,54.756973"
"10729";"Звенигород";"Москва и Московская область, Россия";"36.855325,55.729686"
"10731";"Istra";"Moscow and Moscow Oblast, Russia";"36.860284,55.914287"
"10732";"Кашира";"Москва и Московская область, Россия";"38.150803,54.836378"
"10733";"Клин";"Москва и Московская область, Россия";"36.728716,56.331693"
"10734";"Коломна";"Москва и Московская область, Россия";"38.765224,55.09524"
"10735";"Красногорск";"Москва и Московская область, Россия";"37.329941,55.831241"
"10736";"Лотошино";"Лотошинский район, Москва и Московская область, Россия";"35.636122,56.233094"
"10737";"Луховицы";"Москва и Московская область, Россия";"39.025394,54.965217"
"10738";"Люберцы";"Москва и Московская область, Россия";"37.898116,55.676494"
"10739";"Можайск";"Москва и Московская область, Россия";"36.017358,55.506714"
"10740";"Мытищи";"Москва и Московская область, Россия";"37.73633,55.910503"
"10741";"Наро-Фоминск";"Москва и Московская область, Россия";"36.734493,55.38616"
"10742";"Ногинск";"Москва и Московская область, Россия";"38.441058,55.855537"
"10743";"Адзінцова";"Масква і Маскоўская вобласць, Расія";"37.26387,55.678895"
"10744";"Азёры";"Масква і Маскоўская вобласць, Расія";"38.559824,54.854087"
"10745";"Арэхава-Зуева";"Масква і Маскоўская вобласць, Расія";"38.978349,55.809034"
"10746";"Pavlovskiy Posad";"Moscow and Moscow Oblast, Russia";"38.651318,55.779393"
"10747";"Подольск";"Москва и Московская область, Россия";"37.544737,55.431177"
"10748";"Пушкино";"Москва и Московская область, Россия";"37.847155,56.010428"
"10750";"Ramenskoe";"Moscow and Moscow Oblast, Russia";"38.225804,55.567321"
"10751";"Ruza";"Moscow and Moscow Oblast, Russia";"36.195997,55.701516"
"10752";"Sergiev Posad";"Moscow and Moscow Oblast, Russia";"38.135766,56.315321"
"10753";"Сярэбраныя Пруды";"Срэбна-Прудскі раён, Масква і Маскоўская вобласць, Расія";"38.724988,54.473926"
"10754";"Серпухов";"Москва и Московская область, Россия";"37.416763,54.913536"
"10755";"Солнечногорск";"Москва и Московская область, Россия";"36.976678,56.185147"
